contract_id,case_filed_yr,case_filed_month,jurisdiction,zip,assign_atty,case_type_x,settlement_offer,amount_billed,contract_dup,case_type_y,hours_worked
009D376432   ,2013,12,Texas               ,75062,169,5122.0,1200000.0,170700.0,True,,
009D376432   ,2013,12,Texas               ,75062,169,5224.0,10000000.0,42900.0,True,,
004A633625   ,2013,8,Texas               ,79109,665,5224.0,10000000.0,10700.0,False,,
 680 1B218677,2012,8,California          ,95401,712,5219.0,0.0,192800.0,False,5219.0,45.0
 680 4935N610,2012,6,Virginia            ,22201,620,5121.0,212181000.0,1381500.0,False,5121.0,323.0
007C666677   ,2013,1,Mississippi         ,39211,665,5121.0,7200000.0,245500.0,False,,
 680 8D599605,2012,8,California          ,95355,612,5121.0,40654000.0,291900.0,False,5121.0,37.0
 680 3286M427,2012,6,North Carolina      ,28216,91,5219.0,0.0,674200.0,False,5219.0,4431.0
008C710181   ,2013,2,New York            ,11368,974,5223.0,50000.0,1024100.0,False,,
 680 9722M529,2012,8,New York            ,10027,561,5219.0,0.0,66900.0,False,5219.0,81.0
 680 734Y5091,2012,8,Montana             ,59101,712,5121.0,10677000.0,478900.0,False,5121.0,325.0
 680 734Y5091,2012,8,Montana             ,59101,712,5121.0,10677000.0,478900.0,False,5219.0,146.0
 680 734Y5091,2012,8,Montana             ,59101,712,5219.0,0.0,936900.0,True,5121.0,325.0
 680 734Y5091,2012,8,Montana             ,59101,712,5219.0,0.0,936900.0,True,5219.0,146.0
007A018831   ,2013,10,Kansas              ,67401,641,5119.0,0.0,11700.0,False,,
 680 3B735191,2012,2,Oklahoma            ,73107,712,5219.0,0.0,84600.0,False,5219.0,500.0
 680 3B735191,2012,2,Oklahoma            ,73107,712,5219.0,0.0,84600.0,False,5121.0,662.0
 680 3B735191,2012,2,Oklahoma            ,73107,712,5121.0,4000000.0,77000.0,True,5219.0,500.0
 680 3B735191,2012,2,Oklahoma            ,73107,712,5121.0,4000000.0,77000.0,True,5121.0,662.0
008B930538   ,2013,5,New Mexico          ,87106,100,5219.0,0.0,47600.0,False,,
009631C845   ,2013,1,South Carolina      ,29801,620,5121.0,43751000.0,594000.0,False,,
000C556178   ,2013,6,Minnesota           ,55112,970,5223.0,55000.0,132700.0,False,,
 680 9B308419,2012,6,California          ,95380,543,5119.0,0.0,25000.0,False,5119.0,134.0
 680 9B308419,2012,6,California          ,95380,543,5119.0,0.0,25000.0,False,5219.0,140.0
 680 9B308419,2012,6,California          ,95380,543,5219.0,0.0,27900.0,True,5119.0,134.0
 680 9B308419,2012,6,California          ,95380,543,5219.0,0.0,27900.0,True,5219.0,140.0
 680 7685R416,2012,8,Minnesota           ,55110,651,5219.0,0.0,16000.0,False,5219.0,10.0
 680 390M3803,2012,8,Florida             ,32303,651,5219.0,0.0,537100.0,False,5219.0,29.0
 680 8156N107,2012,8,Massachusetts       ,2301,90,5119.0,0.0,171700.0,False,5102.0,1.0
 680 8156N107,2012,8,Massachusetts       ,2301,90,5119.0,0.0,171700.0,False,5101.0,104.0
 680 8156N107,2012,8,Massachusetts       ,2301,90,5119.0,0.0,171700.0,False,5119.0,39.0
007401C718   ,2013,6,Nebraska            ,68512,169,5224.0,10000000.0,42600.0,False,,
006B838474   ,2013,3,Ohio                ,45365,169,5224.0,10000000.0,33700.0,False,,
 680 4060R318,2012,7,California          ,94545,755,5121.0,17032000.0,115200.0,False,5121.0,30.0
007D229645   ,2013,11,Massachusetts       ,1545,970,5223.0,165000.0,505500.0,False,,
008457C75A   ,2013,11,Connecticut         ,6450,970,5223.0,10000.0,51400.0,False,,
007B842424   ,2013,4,Illinois            ,62002,612,5121.0,2233000.0,120700.0,False,,
001D058238   ,2013,5,New Jersey          ,7522,612,5145.0,10000000.0,57600.0,False,,
001D058238   ,2013,5,New Jersey          ,7522,612,5121.0,47250000.0,398200.0,True,,
001D058238   ,2013,5,New Jersey          ,7522,612,5223.0,57000.0,1444300.0,True,,
003544N293   ,2013,6,North Carolina      ,27615,620,5121.0,21840000.0,222400.0,False,,
 680 2008M80A,2012,8,California          ,93312,712,5219.0,0.0,268600.0,False,5219.0,74.0
 680 1A30864A,2012,8,New Jersey          ,7450,456,5106.0,0.0,22400.0,False,5106.0,169.0
004001N444   ,2013,5,Kentucky            ,42029,169,5122.0,210000.0,58300.0,False,,
007073C012   ,2013,9,North Carolina      ,28277,620,5121.0,318136000.0,4215900.0,False,,
007C459977   ,2013,2,Tennessee           ,37072,913,5223.0,21000.0,45700.0,False,,
004B662665   ,2013,3,Utah                ,84015,620,5121.0,74174000.0,546800.0,False,,
003175P269   ,2013,12,Connecticut         ,6066,997,5223.0,9000.0,32300.0,False,,
 680 8B032161,2012,4,New Jersey          ,7071,712,5219.0,0.0,251100.0,False,5219.0,95.0
007C878613   ,2013,6,Connecticut         ,6901,94,5119.0,0.0,247700.0,False,,
007C878613   ,2013,6,Connecticut         ,6901,94,5122.0,3050000.0,252600.0,True,,
005A516363   ,2013,8,Oklahoma            ,73730,169,5122.0,0.0,23200.0,False,,
005A516363   ,2013,8,Oklahoma            ,73730,169,5121.0,0.0,22000.0,True,,
007010M463   ,2013,10,New Jersey          ,7010,41,5122.0,973000.0,75300.0,False,,
 680 5868H687,2012,8,Colorado            ,81501,612,5121.0,7812000.0,179300.0,False,5121.0,7.0
004396W661   ,2013,6,North Carolina      ,28605,620,5121.0,0.0,73900.0,False,,
006C451214   ,2013,1,Montana             ,59714,612,5121.0,10440000.0,173500.0,False,,
004D067449   ,2013,8,Colorado            ,80012,169,5121.0,4558000.0,62200.0,False,,
004D067449   ,2013,8,Colorado            ,80012,169,5122.0,1000000.0,95900.0,True,,
009D793436   ,2013,12,Illinois            ,60453,112,5122.0,2500000.0,226500.0,False,,
007A342366   ,2013,10,Virginia            ,20121,620,5223.0,618000.0,1815400.0,False,,
007A342366   ,2013,10,Virginia            ,20121,620,5121.0,740000000.0,8796400.0,True,,
 680 0C154651,2012,8,California          ,92553,712,5219.0,0.0,122300.0,True,5219.0,39.0
 680 1A100286,2012,5,California          ,91780,595,5119.0,0.0,4600.0,False,5202.0,78.0
 680 1A100286,2012,5,California          ,91780,595,5119.0,0.0,4600.0,False,5119.0,85.0
007B104581   ,2013,4,Illinois            ,60607,620,5121.0,49940000.0,432000.0,False,,
 680 5838N611,2012,5,New Jersey          ,7847,712,5219.0,0.0,98800.0,False,5219.0,29.0
 680 5838N611,2012,5,New Jersey          ,7847,712,5219.0,0.0,98800.0,False,5122.0,36.0
 680 5838N611,2012,5,New Jersey          ,7847,712,5219.0,0.0,98800.0,False,5119.0,25.0
 680 5838N611,2012,5,New Jersey          ,7847,712,5122.0,795000.0,41400.0,True,5219.0,29.0
 680 5838N611,2012,5,New Jersey          ,7847,712,5122.0,795000.0,41400.0,True,5122.0,36.0
 680 5838N611,2012,5,New Jersey          ,7847,712,5122.0,795000.0,41400.0,True,5119.0,25.0
 680 5838N611,2012,5,New Jersey          ,7847,712,5119.0,0.0,21200.0,True,5219.0,29.0
 680 5838N611,2012,5,New Jersey          ,7847,712,5119.0,0.0,21200.0,True,5122.0,36.0
 680 5838N611,2012,5,New Jersey          ,7847,712,5119.0,0.0,21200.0,True,5119.0,25.0
 680 8754C602,2012,1,Illinois            ,60016,691,5106.0,0.0,256200.0,False,5101.0,458.0
 680 8754C602,2012,1,Illinois            ,60016,691,5106.0,0.0,256200.0,False,5106.0,244.0
001133R579   ,2013,5,Colorado            ,80226,989,5125.0,10000000.0,4100.0,False,,
004793B71A   ,2013,10,Texas               ,78629,100,5121.0,2568000.0,212500.0,False,,
 680 4665N285,2012,8,South Carolina      ,29649,137,5122.0,55000.0,1700.0,False,5122.0,476.0
004D24331A   ,2013,7,Nevada              ,89102,612,5223.0,20000000.0,88700.0,False,,
 680 8451H469,2012,2,New York            ,10314,651,5119.0,0.0,130800.0,False,5119.0,255.0
 680 8451H469,2012,2,New York            ,10314,651,5119.0,0.0,130800.0,False,5102.0,238.0
 680 1881N831,2012,8,California          ,92532,612,5223.0,116000.0,689700.0,False,5223.0,8.0
 680 5735R791,2012,8,Illinois            ,60634,612,5106.0,0.0,113400.0,False,5106.0,32.0
004736C863   ,2013,5,Indiana             ,46953,612,5121.0,9671000.0,222200.0,False,,
 680 1A627686,2012,8,Massachusetts       ,1906,440,5121.0,7000000.0,653600.0,False,5121.0,151.0
 680 7804X570,2012,8,Vermont             ,5679,712,5219.0,0.0,77600.0,False,5122.0,100.0
 680 7804X570,2012,8,Vermont             ,5679,712,5219.0,0.0,77600.0,False,5219.0,1248.0
007408N993   ,2013,7,Wyoming             ,83001,556,5119.0,0.0,277000.0,False,,
006D446132   ,2013,9,Ohio                ,45215,612,5121.0,0.0,812000.0,False,,
 680 3148N512,2012,4,District of Columbia,20036,651,5106.0,0.0,4300.0,False,5106.0,107.0
005451M064   ,2013,10,Oregon              ,97058,665,5121.0,2898000.0,10000.0,False,,
005D498930   ,2013,9,Oklahoma            ,74344,571,5224.0,10000000.0,7800.0,False,,
 680 1D586023,2012,8,Oregon              ,97007,651,5219.0,0.0,26000.0,False,5219.0,51.0
 680 1D586023,2012,8,Oregon              ,97007,651,5219.0,0.0,26000.0,False,5202.0,3.0
 PACP6239X148,2012,4,Texas               ,77429,712,5233.0,0.0,424800.0,False,5233.0,137.0
003D920467   ,2013,7,Virginia            ,23832,676,5223.0,20000000.0,114800.0,False,,
 680 3D164448,2012,8,California          ,93612,712,5219.0,0.0,112300.0,False,5219.0,23.0
 680 3363C779,2012,2,California          ,92701,651,5219.0,0.0,12600.0,False,5219.0,70.0
 680 6245M322,2012,8,California          ,95370,712,5219.0,0.0,122400.0,False,5219.0,20.0
 PACP9A18352A,2012,8,Texas               ,75229,712,5122.0,3120000.0,223600.0,False,5122.0,15.0
 PACP9A18352A,2012,8,Texas               ,75229,712,5122.0,3120000.0,223600.0,False,5233.0,102.0
 PACP9A18352A,2012,8,Texas               ,75229,712,5233.0,0.0,125400.0,True,5122.0,15.0
 PACP9A18352A,2012,8,Texas               ,75229,712,5233.0,0.0,125400.0,True,5233.0,102.0
 680 4C053450,2012,8,Maryland            ,21043,926,5119.0,0.0,252600.0,False,5119.0,36.0
003259M702   ,2013,8,Colorado            ,81650,100,5223.0,2000.0,47300.0,False,,
 680 85K01640,2012,6,New York            ,10005,651,5119.0,0.0,20900.0,False,5119.0,500.0
005A228015   ,2013,8,Missouri            ,64052,169,5122.0,811000.0,77900.0,False,,
005A228015   ,2013,8,Missouri            ,64052,169,5121.0,1622000.0,67100.0,True,,
007C983265   ,2013,2,Connecticut         ,6824,665,5122.0,1590000.0,95000.0,False,,
007C983265   ,2013,2,Connecticut         ,6824,665,5224.0,20000000.0,11900.0,True,,
002A816028   ,2013,7,Pennsylvania        ,19440,676,5223.0,20000000.0,961800.0,False,,
 680 1237R577,2012,3,New Hampshire       ,3110,599,5219.0,0.0,5300.0,False,5219.0,1709.0
 680 1237R577,2012,3,New Hampshire       ,3110,599,5219.0,0.0,5300.0,False,5101.0,180.0
006408M072   ,2013,10,Ohio                ,45248,620,5121.0,222054000.0,1612200.0,False,,
 680 331M4768,2012,8,California          ,91405,620,5223.0,60000.0,230800.0,False,5223.0,30.0
009283N063   ,2013,9,Michigan            ,48207,503,5121.0,21870000.0,707500.0,False,,
009283N063   ,2013,9,Michigan            ,48207,503,5122.0,9564000.0,371900.0,True,,
007D109346   ,2013,10,New York            ,10573,970,5223.0,29000.0,261300.0,False,,
007D342710   ,2013,10,Maryland            ,20774,169,5122.0,0.0,420800.0,False,,
001A574387   ,2013,7,Massachusetts       ,2367,984,5122.0,11000.0,2800.0,False,,
001A574387   ,2013,7,Massachusetts       ,2367,984,5130.0,5000000.0,7900.0,True,,
 680 2B929147,2012,3,Georgia             ,30253,744,5119.0,0.0,5100.0,False,5119.0,100.0
 680 5D135805,2012,8,California          ,91311,712,5122.0,1000000.0,63900.0,False,5122.0,90.0
 680 5D135805,2012,8,California          ,91311,712,5122.0,1000000.0,63900.0,False,5219.0,1600.0
 680 5D135805,2012,8,California          ,91311,712,5219.0,0.0,169300.0,True,5122.0,90.0
 680 5D135805,2012,8,California          ,91311,712,5219.0,0.0,169300.0,True,5219.0,1600.0
 PACP9025R827,2012,8,Texas               ,78216,994,5122.0,24886000.0,117600.0,False,5122.0,69.0
 PACP9025R827,2012,8,Texas               ,78216,994,5122.0,24886000.0,117600.0,False,5223.0,232.0
005160P45A   ,2013,2,Utah                ,84401,456,5224.0,20000000.0,51400.0,False,,
 680 0019C293,2012,8,New York            ,11801,712,5121.0,1776000.0,133500.0,False,5121.0,17.0
003464R604   ,2013,7,Missouri            ,65754,100,5145.0,10000000.0,17500.0,False,,
006D963645   ,2013,10,Washington          ,98133,612,5223.0,10000000.0,6400.0,False,,
006D963645   ,2013,10,Washington          ,98133,612,5121.0,2578000.0,37400.0,True,,
005589P450   ,2013,3,Ohio                ,45356,169,5122.0,562000.0,71800.0,False,,
005589P450   ,2013,3,Ohio                ,45356,169,5145.0,10000000.0,2900.0,True,,
 680 8505B731,2012,8,Florida             ,32254,599,5121.0,34441000.0,1217000.0,False,5122.0,30.0
 680 8505B731,2012,8,Florida             ,32254,599,5121.0,34441000.0,1217000.0,False,5121.0,134.0
 680 8505B731,2012,8,Florida             ,32254,599,5122.0,34000000.0,1438600.0,True,5122.0,30.0
 680 8505B731,2012,8,Florida             ,32254,599,5122.0,34000000.0,1438600.0,True,5121.0,134.0
 680 6653B492,2012,1,Massachusetts       ,1420,712,5219.0,0.0,169100.0,False,5219.0,311.0
 680 3112L733,2012,8,Georgia             ,30075,926,5219.0,0.0,165500.0,False,5219.0,3.0
 680 3879R220,2012,7,Louisiana           ,71303,712,5219.0,0.0,361500.0,False,5219.0,103.0
 680 3879R220,2012,7,Louisiana           ,71303,712,5219.0,0.0,361500.0,False,5121.0,10.0
 680 3879R220,2012,7,Louisiana           ,71303,712,5121.0,2600000.0,163000.0,True,5219.0,103.0
 680 3879R220,2012,7,Louisiana           ,71303,712,5121.0,2600000.0,163000.0,True,5121.0,10.0
 680 3553C016,2012,2,New Jersey          ,7080,712,5121.0,3059000.0,64300.0,False,5119.0,6.0
 680 3553C016,2012,2,New Jersey          ,7080,712,5121.0,3059000.0,64300.0,False,5121.0,75.0
 680 3553C016,2012,2,New Jersey          ,7080,712,5119.0,0.0,11200.0,True,5119.0,6.0
 680 3553C016,2012,2,New Jersey          ,7080,712,5119.0,0.0,11200.0,True,5121.0,75.0
006D825027   ,2013,10,New Hampshire       ,3862,169,5145.0,10000000.0,5200.0,False,,
 680 8413N491,2012,8,Massachusetts       ,1566,90,5219.0,0.0,57000.0,False,5201.0,16.0
 680 8413N491,2012,8,Massachusetts       ,1566,90,5219.0,0.0,57000.0,False,5202.0,56.0
 680 8413N491,2012,8,Massachusetts       ,1566,90,5219.0,0.0,57000.0,False,5219.0,8.0
 PACP6A194029,2012,8,Texas               ,79415,60,5121.0,4056000.0,166200.0,False,5121.0,4.0
 PACP6A194029,2012,8,Texas               ,79415,60,5121.0,4056000.0,166200.0,False,5122.0,192.0
 PACP6A194029,2012,8,Texas               ,79415,60,5122.0,2600000.0,325400.0,True,5121.0,4.0
 PACP6A194029,2012,8,Texas               ,79415,60,5122.0,2600000.0,325400.0,True,5122.0,192.0
002841N82A   ,2013,3,South Carolina      ,29115,431,5224.0,10000000.0,2600.0,False,,
 680 3547N719,2012,4,Virginia            ,24501,712,5122.0,1485000.0,54000.0,False,5122.0,15.0
 680 3547N719,2012,4,Virginia            ,24501,712,5122.0,1485000.0,54000.0,False,5121.0,15.0
 680 3547N719,2012,4,Virginia            ,24501,712,5121.0,1857000.0,33400.0,True,5122.0,15.0
 680 3547N719,2012,4,Virginia            ,24501,712,5121.0,1857000.0,33400.0,True,5121.0,15.0
007D667577   ,2013,11,Michigan            ,49250,169,5224.0,10000000.0,38000.0,False,,
005923A429   ,2013,6,Texas               ,75243,42,5224.0,10000000.0,148800.0,False,,
 680 8A372737,2012,8,California          ,91763,712,5122.0,1061000.0,46100.0,False,5122.0,185.0
005D10731A   ,2013,9,Illinois            ,60118,169,5224.0,0.0,88800.0,False,,
005D10731A   ,2013,9,Illinois            ,60118,169,5122.0,0.0,111300.0,True,,
 680 5812L284,2012,8,New Mexico          ,87505,651,5219.0,0.0,12100.0,False,5219.0,841.0
 680 8568X831,2012,6,Massachusetts       ,2748,758,5122.0,312000.0,78900.0,False,5122.0,100.0
 680 8508B20A,2012,4,New York            ,10016,651,5106.0,0.0,5200.0,False,5106.0,770.0
 680 1352W290,2012,5,California          ,94070,756,5119.0,0.0,4800.0,False,5119.0,40.0
008073C857   ,2013,11,Ohio                ,45069,569,5122.0,99500000.0,1027600.0,False,,
 PACP3961C270,2012,3,Texas               ,78216,712,5233.0,0.0,209100.0,True,5233.0,110.0
 680 9405M192,2012,8,California          ,94401,620,5223.0,67000.0,203500.0,False,5223.0,150.0
005322H586   ,2013,8,Colorado            ,80903,612,5121.0,4992000.0,120700.0,False,,
006A515536   ,2013,9,Illinois            ,60174,10,5224.0,60000000.0,7200.0,False,,
 680 5A392811,2012,8,South Carolina      ,29625,712,5219.0,0.0,52200.0,False,5219.0,24.0
004959R856   ,2013,8,Massachusetts       ,1886,620,5121.0,107057000.0,2002600.0,False,,
00168M4225   ,2013,9,Pennsylvania        ,17857,169,5121.0,6123000.0,216700.0,False,,
00168M4225   ,2013,9,Pennsylvania        ,17857,169,5122.0,1931000.0,282300.0,True,,
 680 6992P681,2012,3,Pennsylvania        ,19102,651,5119.0,0.0,25200.0,False,5119.0,21.0
006988C24A   ,2013,7,Pennsylvania        ,17315,10,5121.0,9847000.0,345300.0,False,,
005887H444   ,2013,9,Texas               ,79410,665,5122.0,11052000.0,284900.0,False,,
005887H444   ,2013,9,Texas               ,79410,665,5121.0,23101000.0,280700.0,True,,
002749B58A   ,2013,7,Montana             ,59840,639,5122.0,323000.0,13700.0,False,,
002749B58A   ,2013,7,Montana             ,59840,639,5121.0,4116000.0,64100.0,True,,
 680 2522N101,2012,8,New York            ,11223,90,5119.0,0.0,229500.0,False,5119.0,20.0
008232B700   ,2013,12,Texas               ,75219,612,5121.0,3417000.0,97300.0,False,,
005C421851   ,2013,12,Missouri            ,64024,169,5224.0,10000000.0,58200.0,False,,
 PACP1827N236,2012,2,Texas               ,77318,712,5233.0,0.0,78900.0,False,5233.0,19.0
009B764148   ,2013,7,Minnesota           ,55121,612,5121.0,32818000.0,311600.0,False,,
002C519105   ,2013,10,Pennsylvania        ,16121,665,5122.0,1379000.0,26000.0,False,,
 680 9161H267,2012,3,Louisiana           ,70814,612,5219.0,0.0,19300.0,False,5219.0,398.0
009710R437   ,2013,10,Wisconsin           ,53115,620,5119.0,0.0,55500.0,False,,
009710R437   ,2013,10,Wisconsin           ,53115,620,5121.0,399824000.0,5419900.0,True,,
 680 8067H933,2012,1,Oregon              ,97702,651,5219.0,0.0,28000.0,False,5219.0,72.0
009249A733   ,2013,6,Utah                ,84058,620,5121.0,0.0,1200.0,False,,
 680 6C950015,2012,8,California          ,92663,612,5219.0,0.0,21400.0,False,5223.0,3.0
 680 6C950015,2012,8,California          ,92663,612,5219.0,0.0,21400.0,False,5219.0,1461.0
 680 6C950015,2012,8,California          ,92663,612,5223.0,170000.0,531800.0,True,5223.0,3.0
 680 6C950015,2012,8,California          ,92663,612,5223.0,170000.0,531800.0,True,5219.0,1461.0
 680 7000X776,2012,3,Pennsylvania        ,19149,712,5219.0,0.0,188300.0,False,5219.0,4.0
009D429976   ,2013,12,South Carolina      ,29673,42,5224.0,10000000.0,87000.0,False,,
000D402935   ,2013,4,Michigan            ,48122,620,5223.0,10000000.0,342700.0,False,,
 680 5530M577,2012,8,California          ,90601,651,5119.0,0.0,10900.0,False,5119.0,13.0
007760W155   ,2013,11,Georgia             ,30252,100,5224.0,10000000.0,4600.0,False,,
004077N788   ,2013,7,Connecticut         ,6001,456,5224.0,10000000.0,151500.0,False,,
009B885143   ,2013,11,Illinois            ,60046,100,5219.0,0.0,72000.0,False,,
009B885143   ,2013,11,Illinois            ,60046,100,5121.0,2423000.0,92600.0,True,,
 680 7744M108,2012,8,New Jersey          ,7739,599,5119.0,0.0,319900.0,False,5122.0,2752.0
 680 7744M108,2012,8,New Jersey          ,7739,599,5119.0,0.0,319900.0,False,5119.0,50.0
 680 7744M108,2012,8,New Jersey          ,7739,599,5122.0,3672000.0,500800.0,True,5122.0,2752.0
 680 7744M108,2012,8,New Jersey          ,7739,599,5122.0,3672000.0,500800.0,True,5119.0,50.0
002C12601A   ,2013,8,Iowa                ,51105,90,5224.0,10000000.0,62400.0,False,,
 680 7C526921,2012,8,California          ,95823,712,5219.0,0.0,235800.0,False,5219.0,18.0
009A317654   ,2013,2,Tennessee           ,37201,661,5122.0,58156000.0,1286600.0,False,,
009A317654   ,2013,2,Tennessee           ,37201,661,5119.0,0.0,780800.0,True,,
